BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,17,800,202001,18,1200,145544,874060,"SOUTH DAKOTA",46,2020,"January","Blizzard","Z",65,"HUTCHINSON","FSD","17-JAN-20 08:00:00","CST-6","18-JAN-20 12:00:00","0","0","0","0",,,"COOP Observer",,,,,,,,,,,,,,,,,,,,,,"The most significant winter storm during January started as a surge of warm advection, followed by a strong trough through the southern Rockies on Friday, January 17.  A period of moderate to heavy snowfall swept across the area, accompanied by southerly winds gusting to 35 to 45 mph. Snowfall then tapered off to a period of light freezing rain and freezing drizzle into the evening hours, before changing back to snow.  By late evening and early in the overnight, winds transitioned to northwest and increased to 35 to 45 mph, with gusts of 50 to 60 mph common as low pressure intensified across Iowa.  Strong winds persisted most of Saturday as the area of low pressure moved slowly toward the western Great Lakes.  Most areas received between 4 and 8 inches of snowfall as well as a glaze of ice, with just shy of a quarter inch of ice in the Sioux City area. As a result of expected conditions, State Offices were closed at 1300CST January 17.","A period of heavy snowfall with winds gusting to 30 to 40 mph moved through during the morning and early afternoon of January 17, before tapering to several hours of freezing drizzle.  Ice accumulations were generally a glaze to a tenth of an inch, before precipitation changed back to snow in the evening.  Winds then picked up from the northwest, with peak wind gusts during the morning of January 18 reaching 54 mph at Tripp and 52 mph at Freeman. Combined with snowfall and previous snow, winds produced numerous hours with visibility of around one-quarter mile or less with travel not recommended. Total snowfall reached 6.0 inches at Parkston, 5.0 inches at Menno and 4.0 inches 11 miles south of Emery.","CSV"
202001,11,1000,202001,12,0,144061,867200,"WEST VIRGINIA",54,2020,"January","Strong Wind","Z",523,"NORTHWEST POCAHONTAS","RLX","11-JAN-20 10:00:00","EST-5","12-JAN-20 00:00:00","0","0","0","0","10.00K","0.00K","Utility Company","45.00","EG",,,,,,,,,,,,,,,,,,,,"A strong storm system moved through the Great Lakes on the 11th and 12th. Ahead of this system, temperatures on the afternoon of the 11th soared into the 70s and low 80s, driven by strong southerly winds. Gusts were regularly measured in the 40-50 mph range. A line of showers and thunderstorms developed in the lower Ohio River Valley along a cold front, and quickly raced eastward through the late afternoon and evening. By the time these got to the middle Ohio River Valley and central Appalachians, no lightning was present, but the convective showers were still packing gusty outflow winds, with lots of tree and utility damage reported. The actual cold front surged through late that night, with another round of 45-55 mph winds, causing more power outages.||Shortly after noon on the 11th, a tree fell onto a side-by-side ATV near Ashford in Boone County. A 14-year-old boy was fatally wounded, and his father and sister were injured. The ASOS at Charleston's Yeager Airport, which is about 13 miles from the incident site, measured gusts of 30-40 mph around the time of the incident. These were driven by the synoptic flow, not convective activity.","","CSV"
202001,11,1000,202001,12,0,144061,867201,"WEST VIRGINIA",54,2020,"January","Strong Wind","Z",525,"NORTHWEST RANDOLPH","RLX","11-JAN-20 10:00:00","EST-5","12-JAN-20 00:00:00","0","0","0","0","10.00K","0.00K","Utility Company","45.00","EG",,,,,,,,,,,,,,,,,,,,"A strong storm system moved through the Great Lakes on the 11th and 12th. Ahead of this system, temperatures on the afternoon of the 11th soared into the 70s and low 80s, driven by strong southerly winds. Gusts were regularly measured in the 40-50 mph range. A line of showers and thunderstorms developed in the lower Ohio River Valley along a cold front, and quickly raced eastward through the late afternoon and evening. By the time these got to the middle Ohio River Valley and central Appalachians, no lightning was present, but the convective showers were still packing gusty outflow winds, with lots of tree and utility damage reported. The actual cold front surged through late that night, with another round of 45-55 mph winds, causing more power outages.||Shortly after noon on the 11th, a tree fell onto a side-by-side ATV near Ashford in Boone County. A 14-year-old boy was fatally wounded, and his father and sister were injured. The ASOS at Charleston's Yeager Airport, which is about 13 miles from the incident site, measured gusts of 30-40 mph around the time of the incident. These were driven by the synoptic flow, not convective activity.","","CSV"
202001,16,1146,202001,16,1216,144485,867518,"CALIFORNIA",6,2020,"January","Flood","C",85,"SANTA CLARA","MTR","16-JAN-20 11:46:00","PST-8","16-JAN-20 12:16:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"1","SW","SAN JOSE","1","SW","SAN JOSE","37.3238","-121.891","37.3237","-121.891","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding on SR-87 N and I-280 connector. Standing water in north bound and south bound lanes.","CSV"
202001,16,1158,202001,16,1228,144485,867519,"CALIFORNIA",6,2020,"January","Flood","C",85,"SANTA CLARA","MTR","16-JAN-20 11:58:00","PST-8","16-JAN-20 12:28:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"2","ESE","CAMPBELL","2","ESE","CAMPBELL","37.2948","-121.9398","37.2948","-121.9398","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding at SR-17 S and Hamilton Ave off ramp.","CSV"
202001,16,1213,202001,16,1243,144485,867520,"CALIFORNIA",6,2020,"January","Flood","C",85,"SANTA CLARA","MTR","16-JAN-20 12:13:00","PST-8","16-JAN-20 12:43:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"2","SSE","LOS ALTOS","2","SSE","LOS ALTOS","37.3531","-122.1064","37.3534","-122.1063","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding at I-280 N and Magdalena Ave off ramp. Significant flooding on the off ramp.","CSV"
202001,16,1234,202001,16,1304,144485,867521,"CALIFORNIA",6,2020,"January","Flood","C",85,"SANTA CLARA","MTR","16-JAN-20 12:34:00","PST-8","16-JAN-20 13:04:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"2","SW","EVERGREEN","2","SW","EVERGREEN","37.2822","-121.8106","37.2822","-121.8107","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding at US-101 S and Hellyer Ave on ramp, vehicles hydroplaning.","CSV"
202001,16,1246,202001,16,1316,144485,867522,"CALIFORNIA",6,2020,"January","Flood","C",97,"SONOMA","MTR","16-JAN-20 12:46:00","PST-8","16-JAN-20 13:16:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"0","SSE","VALLEY FORD","0","SSE","VALLEY FORD","38.3188","-122.9193","38.3188","-122.9194","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding on SR-1 and Johns Street.","CSV"
202001,16,1302,202001,16,1332,144485,867523,"CALIFORNIA",6,2020,"January","Flood","C",87,"SANTA CRUZ","MTR","16-JAN-20 13:02:00","PST-8","16-JAN-20 13:32:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,"Heavy Rain",,,,,,,,,"1","SSE","MESA VLG","1","SSE","MESA VLG","36.9558","-121.7649","36.9558","-121.765","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.","Roadway flooding at Paulsen Rd and Green Valley Rd.","CSV"
202001,27,310,202001,27,840,144323,866249,"CALIFORNIA",6,2020,"January","Dense Fog","Z",185,"TULARE COUNTY","HNX","27-JAN-20 03:10:00","PST-8","27-JAN-20 08:40:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"The low pressure system which moved across northern California and brought some light precipitation and gusty winds to the area on the previous day moved out of the region with high pressure building back into the area overnight. This resulted in clearing skies and diminished winds on the San Joaquin Valley and areas of dense fog subsequently formed in the valley overnight. The fog mainly impacted the south end of the San Joaquin Valley in Kern County, and the east side of the valley in Tulare County as well as a portion of Fresno County near Reedley and Sanger. The fog lifted into a low cloud deck by late morning which then slowly dissipated during the early afternoon hours.","Visibility below a quarter mile was reported in Visalia and Porterville.","CSV"
202001,27,435,202001,27,818,144323,866250,"CALIFORNIA",6,2020,"January","Dense Fog","Z",189,"BAKERSFIELD","HNX","27-JAN-20 04:35:00","PST-8","27-JAN-20 08:18:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"The low pressure system which moved across northern California and brought some light precipitation and gusty winds to the area on the previous day moved out of the region with high pressure building back into the area overnight. This resulted in clearing skies and diminished winds on the San Joaquin Valley and areas of dense fog subsequently formed in the valley overnight. The fog mainly impacted the south end of the San Joaquin Valley in Kern County, and the east side of the valley in Tulare County as well as a portion of Fresno County near Reedley and Sanger. The fog lifted into a low cloud deck by late morning which then slowly dissipated during the early afternoon hours.","Visibility below a quarter mile was reported in Bakersfield.","CSV"
202001,28,1620,202001,28,1620,144378,866586,"CALIFORNIA",6,2020,"January","High Wind","Z",199,"KERN COUNTY DESERT","HNX","28-JAN-20 16:20:00","PST-8","28-JAN-20 16:20:00","0","0","0","0","0.00K","0.00K","AWOS","53.00","MG",,,,,,,,,,,,,,,,,,,,"A strong low pressure system pushed through the Pacific Northwest on January 28 which was accompanied by strong cold front which pushed southward through California during the day. As this front moved through central California during the afternoon, a period of gusty winds accompanied the front across the mountains and deserts of Kern County with several stations measuring peak gusts exceeding 40 mph; and several stations on the lee side of the Tehachapi mountains briefly measuring peak gusts exceeding 50 mph. The winds slowly decreased overnight.","The Mojave Airport AWOS measured a peak wind gust of 61 mph.","CSV"
202001,17,1652,202001,18,1652,144584,868042,"WISCONSIN",55,2020,"January","Winter Weather","Z",66,"MILWAUKEE","MKX","17-JAN-20 16:52:00","CST-6","18-JAN-20 16:52:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The passage of a low pressure area brought a long period of light to moderate snow to southern WI. Brisk westerly winds made for some blowing and drifting snow in some locations for the afternoon of January 18th. Snowfall accumulation of 3-6 inches  occurred, but with slightly more for some locations near Lake MI. Some vehicle slide-offs and accidents occurred mainly during the Friday evening commute.","Snowfall accumulation of 4-6 inches.","CSV"
202001,17,1715,202001,18,1015,144584,868043,"WISCONSIN",55,2020,"January","Winter Weather","Z",60,"OZAUKEE","MKX","17-JAN-20 17:15:00","CST-6","18-JAN-20 10:15:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The passage of a low pressure area brought a long period of light to moderate snow to southern WI. Brisk westerly winds made for some blowing and drifting snow in some locations for the afternoon of January 18th. Snowfall accumulation of 3-6 inches  occurred, but with slightly more for some locations near Lake MI. Some vehicle slide-offs and accidents occurred mainly during the Friday evening commute.","Snowfall accumulation of 6-8 inches.","CSV"
202001,17,1649,202001,18,1011,144584,868044,"WISCONSIN",55,2020,"January","Winter Weather","Z",71,"RACINE","MKX","17-JAN-20 16:49:00","CST-6","18-JAN-20 10:11:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The passage of a low pressure area brought a long period of light to moderate snow to southern WI. Brisk westerly winds made for some blowing and drifting snow in some locations for the afternoon of January 18th. Snowfall accumulation of 3-6 inches  occurred, but with slightly more for some locations near Lake MI. Some vehicle slide-offs and accidents occurred mainly during the Friday evening commute.","Snowfall accumulation of 4-6 inches.","CSV"
202001,17,1515,202001,18,945,144584,868045,"WISCONSIN",55,2020,"January","Winter Weather","Z",69,"ROCK","MKX","17-JAN-20 15:15:00","CST-6","18-JAN-20 09:45:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The passage of a low pressure area brought a long period of light to moderate snow to southern WI. Brisk westerly winds made for some blowing and drifting snow in some locations for the afternoon of January 18th. Snowfall accumulation of 3-6 inches  occurred, but with slightly more for some locations near Lake MI. Some vehicle slide-offs and accidents occurred mainly during the Friday evening commute.","Snowfall accumulation of 4-7 inches.","CSV"
202001,17,1615,202001,18,1735,144584,868046,"WISCONSIN",55,2020,"January","Winter Weather","Z",56,"SAUK","MKX","17-JAN-20 16:15:00","CST-6","18-JAN-20 17:35:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The passage of a low pressure area brought a long period of light to moderate snow to southern WI. Brisk westerly winds made for some blowing and drifting snow in some locations for the afternoon of January 18th. Snowfall accumulation of 3-6 inches  occurred, but with slightly more for some locations near Lake MI. Some vehicle slide-offs and accidents occurred mainly during the Friday evening commute.","Snowfall accumulation of 4-5 inches.","CSV"
202001,11,12,202001,11,600,144632,872638,"MISSOURI",29,2020,"January","Flash Flood","C",105,"LACLEDE","SGF","11-JAN-20 00:12:00","CST-6","11-JAN-20 06:00:00","0","0","0","0","0.00K","0.00K","Public",,,"Heavy Rain",,,,,,,,,"1","SSW","ORIA","2","SSW","ORIA","37.51","-92.56","37.5092","-92.5623","During the afternoon and evening of the 10th, strong to severe thunderstorms developed ahead of a cold front over eastern Oklahoma and southeast Kansas before spreading northeast into the Missouri Ozarks through the early morning of the 11th. Several tornadoes rated as EF-0 and EF-1 occurred near the towns of Strafford, Fair Play and Cross Timbers, and hail up to the size of golf balls occurred on the east side of Springfield. Widespread rainfall amounts of two to four inches led to flooding and closures of numerous county roads and state highways. Several swift water rescues were performed and unfortunately there was one flood-related fatality near Conway in Laclede County, when a 53-year old woman attempted to drive across a flooded low water crossing.","Flash flooding occurred on Steins Creek at Highway O.","CSV"
202001,11,17,202001,11,600,144632,872639,"MISSOURI",29,2020,"January","Flash Flood","C",105,"LACLEDE","SGF","11-JAN-20 00:17:00","CST-6","11-JAN-20 06:00:00","0","0","0","0","0.00K","0.00K","Public",,,"Heavy Rain",,,,,,,,,"4","ENE","RUSS","3","ENE","RUSS","37.6","-92.54","37.598","-92.5451","During the afternoon and evening of the 10th, strong to severe thunderstorms developed ahead of a cold front over eastern Oklahoma and southeast Kansas before spreading northeast into the Missouri Ozarks through the early morning of the 11th. Several tornadoes rated as EF-0 and EF-1 occurred near the towns of Strafford, Fair Play and Cross Timbers, and hail up to the size of golf balls occurred on the east side of Springfield. Widespread rainfall amounts of two to four inches led to flooding and closures of numerous county roads and state highways. Several swift water rescues were performed and unfortunately there was one flood-related fatality near Conway in Laclede County, when a 53-year old woman attempted to drive across a flooded low water crossing.","Flash flooding occurred along North Cobb Creek at Highway B.","CSV"
202001,11,24,202001,11,600,144632,872641,"MISSOURI",29,2020,"January","Flash Flood","C",153,"OZARK","SGF","11-JAN-20 00:24:00","CST-6","11-JAN-20 06:00:00","0","0","0","0","0.00K","0.00K","Fire Department/Rescue",,,"Heavy Rain",,,,,,,,,"1","N","MAMMOTH","1","NNE","MAMMOTH","36.54","-92.4","36.5411","-92.3926","During the afternoon and evening of the 10th, strong to severe thunderstorms developed ahead of a cold front over eastern Oklahoma and southeast Kansas before spreading northeast into the Missouri Ozarks through the early morning of the 11th. Several tornadoes rated as EF-0 and EF-1 occurred near the towns of Strafford, Fair Play and Cross Timbers, and hail up to the size of golf balls occurred on the east side of Springfield. Widespread rainfall amounts of two to four inches led to flooding and closures of numerous county roads and state highways. Several swift water rescues were performed and unfortunately there was one flood-related fatality near Conway in Laclede County, when a 53-year old woman attempted to drive across a flooded low water crossing.","Excessive rainfall caused flash flooding over Highway T at Possum Walk Creek and was closed by the fire department.","CSV"
202001,11,800,202001,11,1600,143983,867104,"WISCONSIN",55,2020,"January","Lakeshore Flood","Z",72,"KENOSHA","MKX","11-JAN-20 08:00:00","CST-6","11-JAN-20 16:00:00","0","0","0","0","3.30M","0.00K","Emergency Manager",,,,,,,,,,,,,,,,,,,,,,"Strong low pressure passing by to the southeast resulted in an extended period of strong north to northeast winds along the Lake Michigan shoreline of southeast and east central Wisconsin.  Wind gusts at Milwaukee Mitchell Field gusted 40 to 50 knots at time from 9 pm CST the evening of January 10 through 3 pm CST the afternoon of January 11.  The persistent strong onshore winds combined with near record high Lake Michigan water levels produce severe lakeshore flooding and erosion at the Port of Milwaukee as well as at spots all along Lake Michigan from Kenosha to Sheboygan.  Wave heights were estimated to be in the 10 to 18 foot range at the height of the event the morning of January 11th.","Near record high Lake Michigan water levels along with strong winds and resultant high waves peaking at 10 to 15 feet caused considerable erosion and lakeshore flood damage along the Kenosha County lakeshore.  ||Some of the damage in the county included: ||Kemper Center County Park in Kenosha was severely damaged along the Lake Michigan shoreline due to high winds and waves.   One thousand, five hundred feet of shoreline was damaged.  Severe destruction occurred where voids in the shoreline were created, causing displaced rock and earth material.  ||The Kenosha shoreline between 71st Street and 76th Street was damaged.  A sinkhole developed and caused the shoreline to collapse in two locations.  Damage also occurred on the Kenosha Harbor walls and promenade due to high waves of at least 10 feet.  Lakeshore flooding also closed Kenosha streets including First Avenue, 50th Street, Fourth Avenue and 45th street.||The Village of Pleasant Prairie sustained lakeshore damage on Lake Shore Drive between 107th St and 113th Street, to about 1300 feet of shoreline.  A stream outlet just north of 110th St. was buried by lakeshore flooding and erosion, which resulted in flooding on upstream properties A 15-inch corrugated metal culvert end section required emergency excavation to alleviate the flooding.  Damage was also done at the South Beach area, Chiwaukee Beach and Prairie Shores Beach.  ||Lakeshore erosion also caused a Pleasant Prairie home to teeter on the edge of bluff overlooking Lake Michigan.","CSV"
202001,31,222,202001,31,2359,144565,867917,"WYOMING",56,2020,"January","High Wind","Z",110,"NORTH SNOWY RANGE FOOTHILLS","CYS","31-JAN-20 02:22:00","MST-7","31-JAN-20 23:59:00","0","0","0","0","0.00K","0.00K","Department of Highways","52.00","MG",,,,,,,,,,,,,,,,,,,,"A prolonged high wind event occurred across southeast Wyoming from 31 January through the 1st of February 2020. Strong winds combined with recent snow fall to create a  multiple vehicle accident east of Laramie on 31 January.","Wyoming Department of Transportation site at County Road 402 measured a wind gust of 60 mph. Several road sensors in WY-Z110 reported sustained winds 40 mph or wind gusts in the upper 50 mph range through the 31st. High winds continued to blow across the area into February.","CSV"
202001,11,517,202001,11,519,144298,866145,"KENTUCKY",21,2020,"January","Tornado","C",83,"GRAVES","PAH","11-JAN-20 05:17:00","CST-6","11-JAN-20 05:19:00","0","0","0","0","2.00M","0.00K","NWS Storm Survey",,,,,"EF1","1.98","230",,,,,"2","WSW","STUBBLEFIELD","0","S","STUBBLEFIELD","36.6198","-88.7049","36.6256","-88.6698","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","The tornado touched down at the intersection of Little Bethel Church Road and Woodson Road, traveled along and just north of Woodson Road, went across State Route 129 and ended just east of Stubblefield Road. The tornado traveled east-northeast at 60 mph for two consecutive miles. Much of the damage path width was 100 yards or less, but peaked at 235 yards wide just east of Route 129. The tornado hit a farm/out building and did damage to several trees along Woodson Road. It intensified at Route 129, and then hit a chicken farm with substantial damage to 3 of the 6 buildings. A 4th building was moderately damaged. Two buildings at each end had minor damage. Metal roofing was launched well up into trees at least 50 to 60 feet tall east of the farm buildings. Damage was estimated to be around 2 million dollars. Minor damage to a house and some trees was found at Stubblefield Road before the tornado ended. Peak winds in this tornado were estimated near 110 mph.","CSV"
202001,10,2200,202001,11,400,144298,869089,"KENTUCKY",21,2020,"January","Strong Wind","Z",13,"CALDWELL","PAH","10-JAN-20 22:00:00","CST-6","11-JAN-20 04:00:00","0","0","0","0","1.00K","0.00K","AWOS","35.00","EG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,10,2200,202001,11,400,144298,869090,"KENTUCKY",21,2020,"January","Strong Wind","Z",11,"LYON","PAH","10-JAN-20 22:00:00","CST-6","11-JAN-20 04:00:00","0","0","0","0","1.00K","0.00K","AWOS","35.00","EG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,10,1924,202001,10,1924,143993,869342,"TEXAS",48,2020,"January","Thunderstorm Wind","C",325,"MEDINA","EWX","10-JAN-20 19:24:00","CST-6","10-JAN-20 19:24:00","0","0","0","0","10.00K","0.00K","Broadcast Media","61.00","EG",,,,,,,,,,"1","SE","LACOSTE","1","SE","LACOSTE","29.31","-98.81","29.31","-98.81","A strong Pacific cold front moved into a warm, moist airmass and generated thunderstorms in the warm sector. Some of these storms produced large hail and damaging wind gusts.","A thunderstorm produced wind gusts estimated at 70 mph that caused considerable roof and awning damage to a house.","CSV"
202001,11,202,202001,11,203,144300,866155,"ILLINOIS",17,2020,"January","Tornado","C",181,"UNION","PAH","11-JAN-20 02:02:00","CST-6","11-JAN-20 02:03:00","0","0","0","0","80.00K","0.00K","NWS Storm Survey",,,,,"EF1","0.86","50",,,,,"0","SSW","WARE","1","E","WARE","37.446","-89.4021","37.45","-89.3872","An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, isolated damaging winds, a brief tornado, and gusty non-thunderstorm winds impacted southern Illinois during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in widespread areal flooding and isolated flash flooding across the region. Smaller rivers such as the Little Wabash and the Skillet Fork went into moderate to major flooding. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground level) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. The convection weakened after it crossed the Mississippi River during the early morning hours. Some of the strong winds aloft reached the surface as gradient gusts from 40 to 49 mph, mainly along and south of a Carbondale to Harrisburg line. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","The tornado snapped large tree branches in the town of Ware. Metal roofing was removed from a farm outbuilding. A large open storage building was overturned and destroyed. Shingles were removed from the roof of a hunting club. Another home had its roof lifted slightly by the tornado, causing water damage. The roof of a metal storage building was lofted and overturned. Hundreds of decoy ducks were tossed and broken near the hunting club. Numerous trees were snapped or uprooted along the path of the tornado. Peak winds were estimated near 100 mph.","CSV"
202001,4,2200,202001,5,300,144624,868384,"NORTH DAKOTA",38,2020,"January","High Wind","Z",17,"MCKENZIE","BIS","04-JAN-20 22:00:00","CST-6","05-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Mesonet","51.00","MG",,,,,,,,,,,,,,,,,,,,"A clipper system moved through western North Dakota during the late night hours of January 4, and the early morning hours of January 5. Strong wind gusts developed as this system moved through, with the strongest winds over western North Dakota. The highest wind gusts of 66 mph occurred in Adams, Stark, and Hettinger counties.","Winds gusted to 59 mph at the Grassy Butte NDDOT site.","CSV"
202001,17,2300,202001,18,1600,144644,868565,"NORTH DAKOTA",38,2020,"January","Blizzard","Z",13,"PIERCE","BIS","17-JAN-20 23:00:00","CST-6","18-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking through the Northern Plains and Upper Midwest led to snow developing over much of eastern and central North Dakota. Strong winds then developed and combined with the new snow to result in a blizzard over the north central and into the James River Valley.","Ongoing and previously fallen snow combined with strong winds to produce a blizzard.","CSV"
202001,17,2300,202001,18,1600,144644,868566,"NORTH DAKOTA",38,2020,"January","Blizzard","Z",5,"ROLETTE","BIS","17-JAN-20 23:00:00","CST-6","18-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking through the Northern Plains and Upper Midwest led to snow developing over much of eastern and central North Dakota. Strong winds then developed and combined with the new snow to result in a blizzard over the north central and into the James River Valley.","Ongoing and previously fallen snow combined with strong winds to produce a blizzard.","CSV"
202001,17,2300,202001,18,1600,144644,868567,"NORTH DAKOTA",38,2020,"January","Blizzard","Z",23,"WELLS","BIS","17-JAN-20 23:00:00","CST-6","18-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"A low pressure system tracking through the Northern Plains and Upper Midwest led to snow developing over much of eastern and central North Dakota. Strong winds then developed and combined with the new snow to result in a blizzard over the north central and into the James River Valley.","Ongoing and previously fallen snow combined with strong winds to produce a blizzard.","CSV"
