# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-21 16:49:18 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14246900
#            TS   parameter     statistic     Description
#        114427       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        114428       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        114429       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	114427_00010_00001	114427_00010_00001_cd	114428_00010_00002	114428_00010_00002_cd	114429_00010_00003	114429_00010_00003_cd
USGS	14246900	1997-10-26						
USGS	14246900	1997-10-27						
USGS	14246900	1997-10-28						
USGS	14246900	1997-10-29						
USGS	14246900	1997-10-30						
USGS	14246900	1997-10-31						
USGS	14246900	1997-11-01						
USGS	14246900	1997-11-02						
USGS	14246900	1997-11-03						
USGS	14246900	1997-11-04						
USGS	14246900	1997-11-05						
USGS	14246900	1997-11-06						
USGS	14246900	1997-11-07						
USGS	14246900	1997-11-08						
USGS	14246900	1997-11-09						
USGS	14246900	1997-11-10						
USGS	14246900	1997-11-11						
USGS	14246900	1997-11-12						
USGS	14246900	1997-11-13	11.5	A	11.0	A	11.1	A
USGS	14246900	1997-11-14	11.3	A	10.8	A	11.0	A
USGS	14246900	1997-11-15	11.0	A	10.4	A	10.6	A
USGS	14246900	1997-11-16	10.6	A	10.1	A	10.3	A
USGS	14246900	1997-11-17	10.4	A	9.9	A	10.1	A
USGS	14246900	1997-11-18	9.9	A	9.5	A	9.8	A
USGS	14246900	1997-11-19	10.3	A	9.7	A	9.9	A
USGS	14246900	1997-11-20	10.3	A	9.8	A	10.1	A
USGS	14246900	1997-11-21	10.3	A	9.6	A	9.9	A
USGS	14246900	1997-11-22	10.0	A	9.6	A	9.9	A
USGS	14246900	1997-11-23	10.1	A	9.6	A	9.8	A
USGS	14246900	1997-11-24	10.0	A	9.4	A	9.8	A
USGS	14246900	1997-11-25	9.8	A	9.4	A	9.5	A
USGS	14246900	1997-11-26	9.8	A	9.2	A	9.5	A
USGS	14246900	1997-11-27	9.6	A	9.0	A	9.3	A
USGS	14246900	1997-11-28	9.4	A	9.0	A	9.1	A
USGS	14246900	1997-11-29	9.4	A	9.0	A	9.3	A
USGS	14246900	1997-11-30	9.4	A	9.0	A	9.3	A
USGS	14246900	1997-12-01	9.4	A	9.0	A	9.1	A
USGS	14246900	1997-12-02	9.1	A	8.7	A	8.9	A
USGS	14246900	1997-12-03	8.9	A	8.5	A	8.7	A
USGS	14246900	1997-12-04	8.7	A	8.1	A	8.3	A
USGS	14246900	1997-12-05	8.1	A	7.7	A	7.9	A
USGS	14246900	1997-12-06	7.9	A	7.5	A	7.7	A
USGS	14246900	1997-12-07	7.6	A	7.2	A	7.4	A
USGS	14246900	1997-12-08	7.4	A	7.2	A	7.3	A
USGS	14246900	1997-12-09	7.4	A	7.0	A	7.2	A
USGS	14246900	1997-12-10	7.7	A	7.2	A	7.4	A
USGS	14246900	1997-12-11	7.9	A	7.5	A	7.6	A
USGS	14246900	1997-12-12	7.6	A	7.2	A	7.5	A
USGS	14246900	1997-12-13	7.4	A	6.8	A	7.1	A
USGS	14246900	1997-12-14	7.0	A	6.6	A	6.9	A
USGS	14246900	1997-12-15	7.0	A	6.5	A	6.7	A
USGS	14246900	1997-12-16	7.2	A	6.6	A	6.8	A
USGS	14246900	1997-12-17	7.4	A	7.0	A	7.2	A
USGS	14246900	1997-12-18	7.4	A	7.0	A	7.1	A
USGS	14246900	1997-12-19	7.0	A	6.8	A	6.9	A
USGS	14246900	1997-12-20	7.2	A	6.6	A	6.9	A
USGS	14246900	1997-12-21	7.0	A	6.6	A	6.8	A
USGS	14246900	1997-12-22	6.8	A	6.4	A	6.6	A
USGS	14246900	1997-12-23	6.6	A	6.3	A	6.5	A
USGS	14246900	1997-12-24	6.5	A	6.3	A	6.4	A
USGS	14246900	1997-12-25	6.5	A	6.3	A	6.4	A
USGS	14246900	1997-12-26	6.5	A	6.3	A	6.3	A
USGS	14246900	1997-12-27	6.3	A	6.1	A	6.2	A
USGS	14246900	1997-12-28	6.5	A	5.9	A	6.2	A
USGS	14246900	1997-12-29	6.8	A	6.3	A	6.4	A
USGS	14246900	1997-12-30	6.7	A	6.4	A	6.5	A
USGS	14246900	1997-12-31	6.7	A	6.3	A	6.5	A
USGS	14246900	1998-01-01	6.5	A	6.4	A	6.5	A
USGS	14246900	1998-01-02	6.5	A	6.3	A	6.4	A
USGS	14246900	1998-01-03						
USGS	14246900	1998-01-04						
USGS	14246900	1998-01-05	6.2	A	5.8	A	6.0	A
USGS	14246900	1998-01-06	6.2	A	5.7	A	5.9	A
USGS	14246900	1998-01-07	6.2	A	5.8	A	6.0	A
USGS	14246900	1998-01-08	6.0	A	5.8	A	5.9	A
USGS	14246900	1998-01-09	5.8	A	5.5	A	5.7	A
USGS	14246900	1998-01-10	5.6	A	5.3	A	5.5	A
USGS	14246900	1998-01-11	5.3	A	4.5	A	4.9	A
USGS	14246900	1998-01-12	4.6	A	4.0	A	4.4	A
USGS	14246900	1998-01-13	4.0	A	3.7	A	3.8	A
USGS	14246900	1998-01-14	4.2	A	3.7	A	3.8	A
USGS	14246900	1998-01-15	4.7	A	4.2	A	4.4	A
USGS	14246900	1998-01-16	5.2	A	4.7	A	4.9	A
USGS	14246900	1998-01-17	5.7	A	5.0	A	5.4	A
USGS	14246900	1998-01-18	6.0	A	5.5	A	5.8	A
USGS	14246900	1998-01-19	6.2	A	5.7	A	5.9	A
USGS	14246900	1998-01-20	6.2	A	5.8	A	6.1	A
USGS	14246900	1998-01-21	6.2	A	5.7	A	5.9	A
USGS	14246900	1998-01-22	5.7	A	5.3	A	5.5	A
USGS	14246900	1998-01-23	5.7	A	5.3	A	5.4	A
USGS	14246900	1998-01-24	5.8	A	5.3	A	5.6	A
USGS	14246900	1998-01-25	5.8	A	5.5	A	5.6	A
USGS	14246900	1998-01-26	6.2	A	5.7	A	5.9	A
USGS	14246900	1998-01-27	6.2	A	5.8	A	6.0	A
USGS	14246900	1998-01-28	6.2	A	5.8	A	5.9	A
USGS	14246900	1998-01-29	6.0	A	5.7	A	5.9	A
USGS	14246900	1998-01-30	6.2	A	5.8	A	6.0	A
USGS	14246900	1998-01-31	6.0	A	5.7	A	5.8	A
USGS	14246900	1998-02-01	6.1	A	5.7	A	5.8	A
USGS	14246900	1998-02-02	5.9	A	5.6	A	5.8	A
USGS	14246900	1998-02-03	5.8	A	5.4	A	5.6	A
USGS	14246900	1998-02-04	5.8	A	5.4	A	5.6	A
USGS	14246900	1998-02-05	5.9	A	5.6	A	5.7	A
USGS	14246900	1998-02-06	6.0	A	5.6	A	5.8	A
USGS	14246900	1998-02-07	5.9	A	5.8	A	5.8	A
USGS	14246900	1998-02-08	5.9	A	5.8	A	5.8	A
USGS	14246900	1998-02-09	5.9	A	5.8	A	5.8	A
USGS	14246900	1998-02-10	5.9	A	5.8	A	5.8	A
USGS	14246900	1998-02-11	5.9	A	5.6	A	5.7	A
USGS	14246900	1998-02-12	5.9	A	5.6	A	5.8	A
USGS	14246900	1998-02-13	6.3	A	5.8	A	6.0	A
USGS	14246900	1998-02-14	6.1	A	5.8	A	5.9	A
USGS	14246900	1998-02-15	6.3	A	5.9	A	6.1	A
USGS	14246900	1998-02-16	6.5	A	6.1	A	6.3	A
USGS	14246900	1998-02-17	6.6	A	6.3	A	6.3	A
USGS	14246900	1998-02-18	6.5	A	6.1	A	6.3	A
USGS	14246900	1998-02-19	6.7	A	6.3	A	6.4	A
USGS	14246900	1998-02-20	6.5	A	6.1	A	6.3	A
USGS	14246900	1998-02-21	6.5	A	6.1	A	6.2	A
USGS	14246900	1998-02-22	6.5	A	6.1	A	6.2	A
USGS	14246900	1998-02-23	6.5	A	6.1	A	6.3	A
USGS	14246900	1998-02-24	6.6	A	6.1	A	6.3	A
USGS	14246900	1998-02-25	6.6	A	6.1	A	6.3	A
USGS	14246900	1998-02-26	6.4	A	6.2	A	6.3	A
USGS	14246900	1998-02-27	6.6	A	6.2	A	6.3	A
USGS	14246900	1998-02-28	6.6	A	6.2	A	6.3	A
USGS	14246900	1998-03-01	6.6	A	6.2	A	6.4	A
USGS	14246900	1998-03-02	6.7	A	6.4	A	6.5	A
USGS	14246900	1998-03-03	6.7	A	6.5	A	6.6	A
USGS	14246900	1998-03-04	6.9	A	6.4	A	6.6	A
USGS	14246900	1998-03-05	6.9	A	6.5	A	6.7	A
USGS	14246900	1998-03-06	6.9	A	6.5	A	6.6	A
USGS	14246900	1998-03-07	6.7	A	6.4	A	6.6	A
USGS	14246900	1998-03-08	6.7	A	6.4	A	6.5	A
USGS	14246900	1998-03-09	6.7	A	6.4	A	6.6	A
USGS	14246900	1998-03-10	6.9	A	6.4	A	6.6	A
USGS	14246900	1998-03-11	7.1	A	6.6	A	6.7	A
USGS	14246900	1998-03-12	7.3	A	6.7	A	7.0	A
USGS	14246900	1998-03-13	7.9	A	7.1	A	7.4	A
USGS	14246900	1998-03-14	8.0	A	7.5	A	7.7	A
USGS	14246900	1998-03-15	8.1	A	7.7	A	7.8	A
USGS	14246900	1998-03-16	8.2	A	7.7	A	8.0	A
USGS	14246900	1998-03-17	8.4	A	8.0	A	8.1	A
USGS	14246900	1998-03-18	8.3	A	7.8	A	8.1	A
USGS	14246900	1998-03-19	8.4	A	7.8	A	8.2	A
USGS	14246900	1998-03-20	8.6	A	8.0	A	8.3	A
USGS	14246900	1998-03-21	8.6	A	8.2	A	8.4	A
USGS	14246900	1998-03-22	9.0	A	8.2	A	8.6	A
USGS	14246900	1998-03-23	9.2	A	8.6	A	8.8	A
USGS	14246900	1998-03-24	9.2	A	8.8	A	9.1	A
USGS	14246900	1998-03-25	9.4	A	9.0	A	9.2	A
USGS	14246900	1998-03-26	9.4	A	9.0	A	9.2	A
USGS	14246900	1998-03-27	9.2	A	8.6	A	8.8	A
USGS	14246900	1998-03-28	8.6	A	8.4	A	8.5	A
USGS	14246900	1998-03-29	9.0	A	8.4	A	8.7	A
USGS	14246900	1998-03-30	9.0	A	8.6	A	8.8	A
USGS	14246900	1998-03-31	9.0	A	8.6	A	8.8	A
USGS	14246900	1998-04-01	8.8	A	8.4	A	8.7	A
USGS	14246900	1998-04-02	8.8	A	8.6	A	8.7	A
USGS	14246900	1998-04-03	9.0	A	8.6	A	8.8	A
USGS	14246900	1998-04-04	9.2	A	8.6	A	8.9	A
USGS	14246900	1998-04-05	9.2	A	8.8	A	9.0	A
USGS	14246900	1998-04-06	9.4	A	9.0	A	9.2	A
USGS	14246900	1998-04-07	9.6	A	9.2	A	9.3	A
USGS	14246900	1998-04-08	10.0	A	9.2	A	9.4	A
USGS	14246900	1998-04-09	9.8	A	9.4	A	9.6	A
USGS	14246900	1998-04-10	9.8	A	9.4	A	9.7	A
USGS	14246900	1998-04-11	9.8	A	9.4	A	9.7	A
USGS	14246900	1998-04-12	9.8	A	9.4	A	9.7	A
USGS	14246900	1998-04-13	10.0	A	9.6	A	9.8	A
USGS	14246900	1998-04-14	10.0	A	9.6	A	9.9	A
USGS	14246900	1998-04-15	10.5	A	9.8	A	10.1	A
USGS	14246900	1998-04-16	10.5	A	10.0	A	10.1	A
USGS	14246900	1998-04-17	10.3	A	9.8	A	10.0	A
USGS	14246900	1998-04-18	10.7	A	10.0	A	10.3	A
USGS	14246900	1998-04-19	10.9	A	10.2	A	10.5	A
USGS	14246900	1998-04-20	11.0	A	10.4	A	10.6	A
USGS	14246900	1998-04-21	11.7	A	10.6	A	11.1	A
USGS	14246900	1998-04-22	11.9	A	11.2	A	11.5	A
USGS	14246900	1998-04-23	11.9	A	11.4	A	11.7	A
USGS	14246900	1998-04-24	11.9	A	11.2	A	11.6	A
USGS	14246900	1998-04-25	11.9	A	11.2	A	11.4	A
USGS	14246900	1998-04-26	11.7	A	11.0	A	11.3	A
USGS	14246900	1998-04-27	12.2	A	11.2	A	11.7	A
USGS	14246900	1998-04-28	12.6	A	11.9	A	12.1	A
USGS	14246900	1998-04-29	13.1	A	12.1	A	12.6	A
USGS	14246900	1998-04-30	13.6	A	12.6	A	13.0	A
USGS	14246900	1998-05-01	13.9	A	13.1	A	13.4	A
USGS	14246900	1998-05-02	13.8	A	13.3	A	13.6	A
USGS	14246900	1998-05-03	13.8	A	13.3	A	13.5	A
USGS	14246900	1998-05-04	13.8	A	13.1	A	13.4	A
USGS	14246900	1998-05-05	14.1	A	13.3	A	13.6	A
USGS	14246900	1998-05-06	14.1	A	13.6	A	13.7	A
USGS	14246900	1998-05-07	14.3	A	13.8	A	14.0	A
USGS	14246900	1998-05-08	14.3	A	13.7	A	14.0	A
USGS	14246900	1998-05-09	14.2	A	13.7	A	13.9	A
USGS	14246900	1998-05-10	14.0	A	13.2	A	13.6	A
USGS	14246900	1998-05-11	14.0	A	13.5	A	13.6	A
USGS	14246900	1998-05-12	13.7	A	13.2	A	13.5	A
USGS	14246900	1998-05-13	13.5	A	13.0	A	13.2	A
USGS	14246900	1998-05-14	13.2	A	12.5	A	13.0	A
USGS	14246900	1998-05-15	13.1	A	12.4	A	12.7	A
USGS	14246900	1998-05-16	13.1	A	12.6	A	12.8	A
USGS	14246900	1998-05-17	12.9	A	12.4	A	12.7	A
USGS	14246900	1998-05-18	13.1	A	12.4	A	12.7	A
USGS	14246900	1998-05-19	12.9	A	12.4	A	12.7	A
USGS	14246900	1998-05-20	12.9	A	12.4	A	12.5	A
USGS	14246900	1998-05-21	12.8	A	12.3	A	12.5	A
USGS	14246900	1998-05-22	12.8	A	12.3	A	12.5	A
USGS	14246900	1998-05-23	12.8	A	12.3	A	12.5	A
USGS	14246900	1998-05-24	13.0	A	12.5	A	12.6	A
USGS	14246900	1998-05-25	13.0	A	12.5	A	12.6	A
USGS	14246900	1998-05-26	13.1	A	12.7	A	12.9	A
USGS	14246900	1998-05-27	13.6	A	12.8	A	13.1	A
USGS	14246900	1998-05-28	13.8	A	12.8	A	13.2	A
USGS	14246900	1998-05-29	13.8	A	13.3	A	13.5	A
USGS	14246900	1998-05-30	13.8	A	13.3	A	13.5	A
USGS	14246900	1998-05-31	14.5	A	13.3	A	13.8	A
USGS	14246900	1998-06-01	14.7	A	13.9	A	14.2	A
USGS	14246900	1998-06-02	15.0	A	14.2	A	14.6	A
USGS	14246900	1998-06-03	15.0	A	14.4	A	14.7	A
USGS	14246900	1998-06-04	15.0	A	14.2	A	14.6	A
USGS	14246900	1998-06-05	15.1	A	14.2	A	14.5	A
USGS	14246900	1998-06-06	15.6	A	14.5	A	14.9	A
USGS	14246900	1998-06-07	15.9	A	15.1	A	15.5	A
USGS	14246900	1998-06-08	16.4	A	15.6	A	15.9	A
USGS	14246900	1998-06-09	16.4	A	15.9	A	16.1	A
USGS	14246900	1998-06-10	16.4	A	15.9	A	16.0	A
USGS	14246900	1998-06-11	16.4	A	15.6	A	16.0	A
USGS	14246900	1998-06-12	16.7	A	15.9	A	16.2	A
USGS	14246900	1998-06-13	17.3	A	16.4	A	16.6	A
USGS	14246900	1998-06-14	17.3	A	16.4	A	16.9	A
USGS	14246900	1998-06-15	17.6	A	17.0	A	17.1	A
USGS	14246900	1998-06-16	17.6	A	17.0	A	17.1	A
USGS	14246900	1998-06-17	17.3	A	16.7	A	17.0	A
USGS	14246900	1998-06-18	17.3	A	16.7	A	17.0	A
USGS	14246900	1998-06-19	17.2	A	16.6	A	16.8	A
USGS	14246900	1998-06-20	17.2	A	16.3	A	16.8	A
USGS	14246900	1998-06-21	17.8	A	16.9	A	17.2	A
USGS	14246900	1998-06-22	18.1	A	17.5	A	17.6	A
USGS	14246900	1998-06-23	18.1	A	17.5	A	17.7	A
USGS	14246900	1998-06-24	17.8	A	17.5	A	17.6	A
USGS	14246900	1998-06-25	17.8	A	17.2	A	17.6	A
USGS	14246900	1998-06-26	17.8	A	17.2	A	17.5	A
USGS	14246900	1998-06-27	17.8	A	17.2	A	17.4	A
USGS	14246900	1998-06-28	18.1	A	17.5	A	17.7	A
USGS	14246900	1998-06-29	18.7	A	18.1	A	18.3	A
USGS	14246900	1998-06-30	19.0	A	18.4	A	18.7	A
USGS	14246900	1998-07-01	19.0	A	18.4	A	18.7	A
USGS	14246900	1998-07-02	19.0	A	18.1	A	18.3	A
USGS	14246900	1998-07-03	18.7	A	18.1	A	18.2	A
USGS	14246900	1998-07-04	18.7	A	18.1	A	18.1	A
USGS	14246900	1998-07-05	18.1	A	17.5	A	17.9	A
USGS	14246900	1998-07-06	18.7	A	17.8	A	18.2	A
USGS	14246900	1998-07-07	18.9	A	18.3	A	18.6	A
USGS	14246900	1998-07-08	19.6	A	18.6	A	19.0	A
USGS	14246900	1998-07-09	19.6	A	18.9	A	19.2	A
USGS	14246900	1998-07-10	19.9	A	19.2	A	19.6	A
USGS	14246900	1998-07-11	20.2	A	19.5	A	19.7	A
USGS	14246900	1998-07-12	20.2	A	19.5	A	19.7	A
USGS	14246900	1998-07-13	20.2	A	19.5	A	19.8	A
USGS	14246900	1998-07-14	20.2	A	19.6	A	20.0	A
USGS	14246900	1998-07-15	20.6	A	19.9	A	20.1	A
USGS	14246900	1998-07-16	20.9	A	19.9	A	20.6	A
USGS	14246900	1998-07-17	21.6	A	20.9	A	21.1	A
USGS	14246900	1998-07-18	21.6	A	21.2	A	21.4	A
USGS	14246900	1998-07-19	22.0	A	21.3	A	21.5	A
USGS	14246900	1998-07-20	22.0	A	21.2	A	21.5	A
USGS	14246900	1998-07-21	22.0	A	21.2	A	21.5	A
USGS	14246900	1998-07-22	22.4	A	21.2	A	21.8	A
USGS	14246900	1998-07-23	22.4	A	21.6	A	21.9	A
USGS	14246900	1998-07-24	22.7	A	21.6	A	22.1	A
USGS	14246900	1998-07-25	22.7	A	21.6	A	22.2	A
USGS	14246900	1998-07-26	23.1	A	22.0	A	22.3	A
USGS	14246900	1998-07-27	23.5	A	22.3	A	22.7	A
USGS	14246900	1998-07-28	23.9	A	22.7	A	23.2	A
USGS	14246900	1998-07-29	23.5	A	22.7	A	23.1	A
USGS	14246900	1998-07-30	23.1	A	22.7	A	22.9	A
USGS	14246900	1998-07-31	23.1	A	22.3	A	22.8	A
USGS	14246900	1998-08-01	23.1	A	22.3	A	22.4	A
USGS	14246900	1998-08-02	22.7	A	22.0	A	22.4	A
USGS	14246900	1998-08-03	23.1	A	22.0	A	22.5	A
USGS	14246900	1998-08-04	23.1	A	22.3	A	22.6	A
USGS	14246900	1998-08-05	23.1	A	22.3	A	22.6	A
USGS	14246900	1998-08-06	23.5	A	22.3	A	22.8	A
USGS	14246900	1998-08-07	23.1	A	22.3	A	22.7	A
USGS	14246900	1998-08-08	23.5	A	22.3	A	22.6	A
USGS	14246900	1998-08-09	23.5	A	22.3	A	22.4	A
USGS	14246900	1998-08-10	22.7	A	22.0	A	22.4	A
USGS	14246900	1998-08-11	22.7	A	22.3	A	22.5	A
USGS	14246900	1998-08-12	23.1	A	22.3	A	22.5	A
USGS	14246900	1998-08-13	23.1	A	22.3	A	22.6	A
USGS	14246900	1998-08-14	23.5	A	22.4	A	22.9	A
USGS	14246900	1998-08-15	23.5	A	22.7	A	23.0	A
USGS	14246900	1998-08-16	23.5	A	22.7	A	23.0	A
USGS	14246900	1998-08-17	23.5	A	22.3	A	22.6	A
USGS	14246900	1998-08-18	22.7	A	22.0	A	22.3	A
USGS	14246900	1998-08-19	22.7	A	21.6	A	22.0	A
USGS	14246900	1998-08-20	22.3	A	21.6	A	21.9	A
USGS	14246900	1998-08-21	22.4	A	21.6	A	22.0	A
USGS	14246900	1998-08-22	22.4	A	21.6	A	22.1	A
USGS	14246900	1998-08-23	22.7	A	21.6	A	21.9	A
USGS	14246900	1998-08-24	22.0	A	21.2	A	21.6	A
USGS	14246900	1998-08-25	22.0	A	21.2	A	21.6	A
USGS	14246900	1998-08-26	22.0	A	20.9	A	21.4	A
USGS	14246900	1998-08-27	21.6	A	20.9	A	21.3	A
USGS	14246900	1998-08-28	21.6	A	20.9	A	21.4	A
USGS	14246900	1998-08-29	21.6	A	20.9	A	21.3	A
USGS	14246900	1998-08-30	22.0	A	21.2	A	21.5	A
USGS	14246900	1998-08-31	22.4	A	21.3	A	21.7	A
USGS	14246900	1998-09-01	22.4	A	21.3	A	21.8	A
USGS	14246900	1998-09-02	22.4	A	21.6	A	21.9	A
USGS	14246900	1998-09-03	22.7	A	22.0	A	22.2	A
USGS	14246900	1998-09-04	23.1	A	22.0	A	22.2	A
USGS	14246900	1998-09-05	22.4	A	21.6	A	22.0	A
USGS	14246900	1998-09-06	22.4	A	21.6	A	21.8	A
USGS	14246900	1998-09-07	22.4	A	21.6	A	21.8	A
USGS	14246900	1998-09-08	22.3	A	21.2	A	21.7	A
USGS	14246900	1998-09-09	21.6	A	20.9	A	21.3	A
USGS	14246900	1998-09-10	21.3	A	20.9	A	21.1	A
USGS	14246900	1998-09-11	21.3	A	20.6	A	21.0	A
USGS	14246900	1998-09-12	21.3	A	20.5	A	20.9	A
USGS	14246900	1998-09-13	20.9	A	20.2	A	20.7	A
USGS	14246900	1998-09-14	20.9	A	20.2	A	20.6	A
USGS	14246900	1998-09-15	21.3	A	20.2	A	20.7	A
USGS	14246900	1998-09-16	21.4	A	20.6	A	21.0	A
USGS	14246900	1998-09-17	21.7	A	20.6	A	21.0	A
USGS	14246900	1998-09-18	21.4	A	21.0	A	21.1	A
USGS	14246900	1998-09-19	21.7	A	20.6	A	21.1	A
USGS	14246900	1998-09-20	21.0	A	20.6	A	20.8	A
USGS	14246900	1998-09-21	21.0	A	20.3	A	20.5	A
USGS	14246900	1998-09-22	20.7	A	20.0	A	20.2	A
USGS	14246900	1998-09-23	20.6	A	20.0	A	20.1	A
USGS	14246900	1998-09-24	20.3	A	19.6	A	20.0	A
USGS	14246900	1998-09-25	20.0	A	19.3	A	19.7	A
USGS	14246900	1998-09-26	20.0	A	19.3	A	19.5	A
USGS	14246900	1998-09-27	20.0	A	19.3	A	19.7	A
USGS	14246900	1998-09-28	20.0	A	19.3	A	19.5	A
USGS	14246900	1998-09-29	19.7	A	19.0	A	19.4	A
USGS	14246900	1998-09-30	20.0	A	19.0	A	19.3	A
USGS	14246900	1998-10-01	19.6	A	19.0	A	19.1	A
USGS	14246900	1998-10-02	19.3	A	18.7	A	19.0	A
USGS	14246900	1998-10-03	19.0	A	18.4	A	18.7	A
USGS	14246900	1998-10-04	18.7	A	18.1	A	18.4	A
USGS	14246900	1998-10-05	18.4	A	18.1	A	18.1	A
USGS	14246900	1998-10-06	18.4	A	17.8	A	18.1	A
USGS	14246900	1998-10-07	18.7	A	17.8	A	18.0	A
USGS	14246900	1998-10-08	18.7	A	17.8	A	18.1	A
USGS	14246900	1998-10-09	18.1	A	17.5	A	17.8	A
USGS	14246900	1998-10-10	17.8	A	17.2	A	17.3	A
USGS	14246900	1998-10-11	17.5	A	16.9	A	17.2	A
USGS	14246900	1998-10-12	17.2	A	16.6	A	16.9	A
USGS	14246900	1998-10-13	17.2	A	16.3	A	16.8	A
USGS	14246900	1998-10-14	16.9	A	16.0	A	16.5	A
USGS	14246900	1998-10-15	16.3	A	16.0	A	16.2	A
USGS	14246900	1998-10-16	16.6	A	16.0	A	16.3	A
USGS	14246900	1998-10-17	16.3	A	15.7	A	16.1	A
USGS	14246900	1998-10-18	16.0	A	15.5	A	15.8	A
USGS	14246900	1998-10-19	15.8	A	15.2	A	15.5	A
USGS	14246900	1998-10-20	15.5	A	14.9	A	15.2	A
USGS	14246900	1998-10-21	15.5	A	14.7	A	15.0	A
USGS	14246900	1998-10-22	15.2	A	14.7	A	15.0	A
USGS	14246900	1998-10-23	15.0	A	14.4	A	14.8	A
USGS	14246900	1998-10-24	14.7	A	14.2	A	14.4	A
USGS	14246900	1998-10-25	14.7	A	14.2	A	14.3	A
USGS	14246900	1998-10-26	15.0	A	14.2	A	14.4	A
USGS	14246900	1998-10-27	14.7	A	14.4	A	14.6	A
USGS	14246900	1998-10-28	14.7	A	14.2	A	14.4	A
USGS	14246900	1998-10-29	14.4	A	13.9	A	14.1	A
USGS	14246900	1998-10-30	14.2	A	13.7	A	13.9	A
USGS	14246900	1998-10-31	13.9	A	13.4	A	13.7	A
USGS	14246900	1998-11-01	13.8	A	13.5	A	13.6	A
USGS	14246900	1998-11-02	13.8	A	13.3	A	13.6	A
USGS	14246900	1998-11-03	13.3	A	12.8	A	13.1	A
USGS	14246900	1998-11-04	13.3	A	12.8	A	12.9	A
USGS	14246900	1998-11-05	13.3	A	12.8	A	13.1	A
USGS	14246900	1998-11-06	13.3	A	12.6	A	12.8	A
USGS	14246900	1998-11-07	12.8	A	12.5	A	12.6	A
USGS	14246900	1998-11-08	12.6	A	12.3	A	12.5	A
USGS	14246900	1998-11-09	12.3	A	12.1	A	12.2	A
USGS	14246900	1998-11-10	12.1	A	11.9	A	12.0	A
USGS	14246900	1998-11-11	12.3	A	11.9	A	12.1	A
USGS	14246900	1998-11-12	12.3	A	11.9	A	12.1	A
USGS	14246900	1998-11-13	11.9	A	11.4	A	11.7	A
USGS	14246900	1998-11-14	11.9	A	11.4	A	11.6	A
USGS	14246900	1998-11-15	11.9	A	11.6	A	11.7	A
USGS	14246900	1998-11-16	12.1	A	11.6	A	11.8	A
USGS	14246900	1998-11-17	12.1	A	11.6	A	11.8	A
USGS	14246900	1998-11-18	11.9	A	11.6	A	11.7	A
USGS	14246900	1998-11-19	11.9	A	11.4	A	11.5	A
USGS	14246900	1998-11-20	11.4	A	11.2	A	11.3	A
USGS	14246900	1998-11-21	11.4	A	11.0	A	11.2	A
USGS	14246900	1998-11-22	11.2	A	10.5	A	10.8	A
USGS	14246900	1998-11-23	10.6	A	10.1	A	10.4	A
USGS	14246900	1998-11-24	10.3	A	9.9	A	10.2	A
USGS	14246900	1998-11-25	10.1	A	9.7	A	9.9	A
USGS	14246900	1998-11-26	10.1	A	9.9	A	10.1	A
USGS	14246900	1998-11-27	10.3	A	9.9	A	10.1	A
USGS	14246900	1998-11-28	10.1	A	9.9	A	10.1	A
USGS	14246900	1998-11-29	10.1	A	9.7	A	9.9	A
USGS	14246900	1998-11-30	9.9	A	9.5	A	9.7	A
USGS	14246900	1998-12-01	9.7	A	9.3	A	9.5	A
USGS	14246900	1998-12-02	9.5	A	9.1	A	9.3	A
USGS	14246900	1998-12-03	9.5	A	8.9	A	9.2	A
USGS	14246900	1998-12-04	9.3	A	8.9	A	9.1	A
USGS	14246900	1998-12-05	9.1	A	8.7	A	8.9	A
USGS	14246900	1998-12-06	8.7	A	8.5	A	8.6	A
USGS	14246900	1998-12-07	8.7	A	8.3	A	8.5	A
USGS	14246900	1998-12-08	8.5	A	8.3	A	8.4	A
USGS	14246900	1998-12-09	8.5	A	8.1	A	8.3	A
USGS	14246900	1998-12-10	8.7	A	8.3	A	8.4	A
USGS	14246900	1998-12-11	8.7	A	8.3	A	8.5	A
USGS	14246900	1998-12-12	8.9	A	8.3	A	8.6	A
USGS	14246900	1998-12-13	9.1	A	8.7	A	8.9	A
USGS	14246900	1998-12-14	8.9	A	8.5	A	8.6	A
